"x","y"
416.952925201392,702.840302520347
393.191225881765,704.618254680565
433.222816112086,711.562005149025
387.678218680043,694.033094240096
413.844808788968,693.102021105604
430.885420969505,702.804919685579
420.579305120814,719.065469085525
414.126620991117,721.343663347676
400.44626484915,722.304586195463
406.846504489786,716.328260446623
397.796453104384,735.741136650794
389.963454732814,711.455578567504
641.555674755136,620.662600629108
655.290039737298,630.794349785417
630.47918962708,639.159237341185
627.52258520181,622.364913510946
623.815033089792,618.637786887988
656.836992441026,633.081619048519
646.07405388659,624.101991708848
643.267013618186,643.223556769488
608.366158971412,626.962799506285
652.649255838927,616.909232816563
653.505199715735,606.641763428621
617.687356343647,628.489778509248
650.895897543845,595.839926540873
652.91303106532,628.64650794842
624.87856441158,635.262153898264
633.519891460674,612.780400910264
633.358159950167,642.344164420701
628.803194717951,601.596175261295
644.40606557911,617.670081024466
658.421403690398,633.283248345941
546.635353067953,179.668554441245
532.026313776583,200.699350514882
525.226392062067,157.931719154631
543.237283989411,154.496259014795
528.338200795187,186.403714820569
518.667233361053,180.628687219121
522.188878994291,144.857102763403
510.024850357468,198.0168224152
510.081861794085,188.665093997307
515.81843147893,202.686460246753
499.667589311932,163.5712282016
527.725918816632,169.866261175632
525.107921655248,180.320355708939
513.693407571129,160.877431933245
553.334356051625,154.996651935826
516.908011160518,191.961968382907
519.885957176189,182.12379397894
512.606403434459,165.681769183653
894.33039028899,777.011464821644
905.567875548038,753.773116250184
906.823790055351,779.096211271705
885.116525889523,768.84630391371
905.460168850247,769.92676542612
896.328373701949,800.932877385339
929.732536755423,766.835923577724
899.682972866934,755.128670986781
934.386313868886,798.186545350243
702.279371192186,376.146095586206
704.014718850053,393.224885860363
737.069569160455,392.377691688345
687.387798189054,402.800614515219
701.099376171551,395.163413480495
702.242960383879,366.268690697697
705.293640481693,397.132449086611
702.993895893301,383.46178657035
683.482535098334,363.582097853611
743.350632271259,390.6015804825
687.700402095455,377.038351801537
723.204355431617,371.286670419137
693.05774496658,372.870584294068
674.848232628833,386.685077320406
703.690848228066,383.350472203911
697.073521981124,364.981687775755
712.641051245597,363.779721844591
985.057820073108,482.99776941094
983.813619843141,487.559592210089
979.496832824666,485.084025528037
975.900632486372,497.547590955993
985.649898396572,489.80929361295
995.795190029892,471.697029892488
975.99090531973,489.575996055593
980.36827335124,491.32505205465
999.030837007085,468.076306210707
992.862200719938,502.894465386009
979.34525508923,477.322332983163
997.72797779905,498.658525531661
974.787967468411,473.201918757905
934.730394625391,917.968584657965
914.118773555264,912.742954314255
930.587857629043,912.81409423565
928.14240315631,896.742345542915
931.462342900429,932.21097438621
927.698421601481,903.298625480316
930.797294732218,927.126689508459
915.696927761536,936.24272094426
938.040567236389,904.778456768105
920.522833909645,920.500751168028
929.668881751057,904.245161532297
917.250371438225,923.396397263231
948.143096458323,923.696407459309
930.591549957894,928.078149910863
935.707825817464,926.548722125168
918.057332340626,934.830632336971
919.822062636282,922.510901229578
908.474408127213,922.636536380433
913.868353423659,924.033965884664
930.615564330824,914.652254362351
931.812559301773,918.606230142473
916.614544082073,930.917688567369
917.585048352847,905.364475971681
934.141037719073,912.814275455889
910.892522803966,911.97761906937
930.375854145623,964.598082117324
964.062367804946,929.320867809612
931.550113975294,937.239294274422
907.035387905081,931.986430132738
922.057473127363,969.692702990869
954.656896565368,929.139919476143
966.444990961406,939.367529222165
943.886071153375,961.885005746327
924.762576089689,953.10946083542
912.961235198849,951.923969229102
936.345027856076,980.864633515005
950.954783649129,970.214381961248
935.344940331668,955.480817334168
940.88154619846,940.672342416213
954.792835355131,949.17709177292
974.602358695396,961.363934121425
942.362962870714,972.031847255057
95.2625370635553,917.233873783324
85.1028795067006,927.630873683305
83.8805328412495,934.788921798686
38.41256582412,940.435309976689
31.0790559903847,959.156027438001
47.0818407854098,916.192941938371
48.2190552439044,903.950051259909
64.7798760949253,925.90505947685
62.952656447308,916.056182401399
27.99775802732,911.758951770032
70.1308921591237,938.471235281571
44.9520124709892,945.079671606799
63.8875881387505,934.289425795849
590.962087260043,297.948778651877
603.700740354856,300.934279393054
631.571928325653,279.759570331936
632.304110633684,299.201675942688
609.328154587243,278.720098901401
645.296594045679,297.8663152415
633.929042847886,291.875216465956
628.714208948114,284.99648379339
614.460483629268,312.327630484022
625.973227488114,301.600833506402
603.869198290153,308.974955533221
617.883251973462,287.774290930375
614.262678603623,279.3729327344
612.980977084139,290.007423795211
631.319579495431,310.026378880233
623.872378631917,289.245181304834
615.715608076691,292.430860240506
622.948713808512,278.966639079037
593.78907334749,312.54648199859
586.380012303302,299.695816513716
630.849951649431,284.859001435524
619.94496375926,287.942267420983
622.69860781593,296.292448313529
592.131894155652,327.672248760994
613.596992672382,145.364291328915
598.917783081544,115.896800604992
618.750670819169,138.659873589312
586.623176408619,133.485256588415
578.105594095912,166.015313330051
590.512573615223,156.229082186535
589.10886561126,145.312957425064
587.572699721064,127.473537398225
592.406045546948,129.560121959592
586.880540211616,144.77237650822
611.444656742227,140.063912721735
606.57229751454,142.105024241579
604.231808760078,140.708042421622
602.643800020605,110.859986685431
576.015527611316,152.984005578657
583.086194462822,125.956782171944
612.705379929087,143.509636763437
590.144761143168,164.265203296136
593.227680036506,117.342392861932
570.440777251421,150.91304304461
374.049229680103,556.104293425042
377.639860497155,542.996435774152
390.444279514841,521.415105631918
381.767381021534,544.317827981338
378.508248023653,530.330672119204
392.666720594076,561.379498180765
387.804969209953,543.732745034849
390.233747107481,538.600216746147
380.42213607719,541.077196805946
363.310823509728,535.457667004492
389.991614392657,540.234077921015
369.413071852389,521.762766568114
382.144657250793,514.174232331167
354.377020452572,529.951300573203
382.38146198481,565.168713174629
386.946065140399,513.345791738529
368.914985098049,569.016134755073
369.432409912644,547.363545950047
380.229102382659,539.732394783398
364.416782823671,558.283539236658
351.187780053344,559.376116921248
390.250930930782,543.131017391025
374.47269506081,536.478631408221
373.944498301922,540.459054390751
613.651462746324,616.976938818679
584.157140019858,624.683628462641
629.637591519395,612.04188044255
583.493417434089,639.293533109651
596.312758576098,608.899296953124
575.461550700946,609.03478161828
607.143146585977,623.282733192494
617.810137998395,582.893321509535
618.517521773748,640.809302877012
596.508654506843,636.152509853471
592.609992897793,615.944714370172
615.054636952473,626.352760213727
621.478708400888,628.570618115685
603.108722966821,628.421480065998
574.390161836718,650.886338715463
608.340453332891,615.3121897357
578.771614485012,639.12913266904
584.898021182619,617.536129848295
335.708706082879,502.22672013186
352.883562563211,526.821270472614
370.942801479641,542.669983578696
366.444050872892,521.256460652136
343.411188197823,503.956847382937
359.20839339318,526.97473635143
341.872440059062,523.973987455631
359.010343719099,528.598480096837
352.888615308142,526.300954680609
336.256116600267,523.276977991167
322.364882997724,524.261167491411
361.153386847796,533.759947592108
340.963842193183,522.552424344364
330.117296620129,493.476730139267
359.754522581418,531.419831683061
334.613933541201,510.042715383271
339.188645201026,531.142647371412
354.286501122777,517.338505944298
337.547016541848,536.483491381629
346.574295720104,519.402718521327
374.144971002393,547.156705202352
349.296433434303,515.877873120229
376.774477789132,505.334949414971
356.682295414313,518.064000624868
337.034384655998,538.666297843929
349.031350063359,516.248256041148
349.787452846446,508.424738002214
312.235370217145,534.320797025815
445.356640878154,395.007823873644
489.526716358548,401.106865051684
466.775280481231,411.260583176524
492.656699255653,403.09392696095
488.059606330691,388.144942619749
498.439763698629,397.491807429546
517.750135031445,389.943637973654
473.640613128681,397.816541945203
511.661114822525,360.876093357071
537.940917690833,377.509137790231
482.870934981388,386.132740463075
487.337806352366,387.307831189389
501.346336858304,371.083511937007
464.33336531537,382.358820066242
483.224613329929,403.0833019194
511.13632558491,391.059388947179
512.862955888725,401.423355097844
481.065744507097,368.334589333137
510.397927963159,394.795614277766
500.581126949832,375.820193039793
499.545569774596,390.448554400484
453.607247409892,406.69040088729
691.818405765233,163.892127672039
686.894843271309,143.419209175935
682.268069699798,164.466939358558
671.498970129253,122.751272859119
664.433396292334,124.947086434191
669.628702107357,169.083450765886
685.314545541396,149.226600618796
685.383419911563,142.666901081166
666.223887850355,168.613124236181
699.425206097131,143.720316598
701.203813281735,147.105480933357
687.345484036093,176.316228931639
690.311736298625,166.697379375248
681.545880204629,136.579436050775
693.526661319409,166.715273552411
682.403472223865,165.138380699489
693.143767867873,133.61200052945
683.481111871113,175.477607925701
712.137071821101,158.769616861782
687.610573778119,140.865008731137
701.443919881244,159.462429697391
702.34382876063,163.520654289648
903.425263092402,510.720197516799
887.090670606786,514.91837156874
887.908864139388,513.038949826587
906.67341332655,502.358311740897
912.633531961338,511.757167261838
920.376975399426,484.655840986233
905.379371401129,494.412193586977
890.031793472978,504.131107184574
890.145501000493,468.897136821776
885.507238634327,524.630711076778
886.646182084125,521.287617695852
868.53145063546,487.407361212167
885.560579887453,501.976137523359
874.037489529344,511.396429593601
902.910410948022,499.828477895086
898.414355949791,486.136438634536
902.466022987839,493.876209028127
892.073127380553,505.616850227128
899.511443333377,517.953382069563
904.136261827873,499.545419034302
888.272028253052,490.085544125483
897.911006634185,538.192610828959
976.331010816799,790.911979525688
959.388031543758,787.054343404521
987.394981286342,799.54418802867
996.402215436764,806.816670560368
992.810286134756,775.686416761626
978.775864744442,810.813401954086
988.168810247955,814.27626902607
994.109990788175,824.551695082895
973.392225297503,802.230092802704
982.933200405653,799.907378665648
860.57695467997,288.803491966723
864.909427671274,294.163196858159
869.670492094937,284.01743293866
850.92040640247,264.650563487629
889.262989749487,270.032302978792
856.637331468147,292.734721191862
854.559811654914,271.945140176749
861.333588956703,275.449636279589
873.598031623383,277.205552838998
866.144220180249,265.04065506544
879.42060306396,296.911908398906
866.706810081556,286.006763815674
872.238164578866,321.952387851803
842.586796382577,272.14903074474
852.877092192176,281.106501282674
847.158977924647,256.525771911347
865.984235523861,295.453144935034
851.066465868884,301.283493231232
869.480969243504,258.121908869865
841.501972279326,287.331040882734
866.121081996909,289.881783324322
875.919539718202,264.846589462423
844.16804990712,280.216690039127
871.100329317346,290.735166478817
868.224612724135,280.48175388225
878.934995403485,292.870316088291
765.071497197455,63.0561196788649
750.002665818031,84.7652867957232
752.750557231463,72.1548947043284
747.363769107278,61.4544299493298
766.533432967175,84.5896029770355
740.017462879651,80.5803238902351
745.800991270204,84.0703472798163
759.460915276761,74.4448102453192
780.712397077894,92.6661336365102
768.112290266084,83.0012066664407
759.633506880212,74.3896463994675
755.9158349616,95.1302933003079
759.332246488657,79.8266625797289
729.80264735566,66.7510770769749
750.068887247208,84.8346099968469
792.282946403025,457.566625340845
796.783440567989,456.201719436636
782.68467716385,451.551177444957
793.905815178683,460.343299684861
769.995158278484,443.890646189748
787.76667870088,413.712266217996
806.871820472649,483.90487249817
756.702847256035,436.211313098325
803.52915073574,445.526122378123
759.783914256606,433.246255835984
781.203302447864,433.805052334273
793.988372252725,451.92782844987
783.041858299632,428.40995760103
806.878519413699,442.231951013159
277.357599502293,450.404357193968
286.739054679997,430.761093105114
295.505445191108,426.059871364904
281.940187015089,419.410509689985
290.195891229195,435.657041304993
291.33401675331,430.624179041141
305.162165810733,404.527704782641
277.261528227493,426.122223839429
309.798220141687,434.008381180987
297.641926195674,451.773736409456
261.000890043164,436.494168285889
294.565871382181,386.087120680446
294.289886283001,439.001819649968
313.948646639824,431.911763839842
293.53131236273,432.251123414354
276.718668859975,438.694265709405
253.788672635906,456.753324660935
286.145915322863,459.907867282476
792.281977632519,871.621701695397
787.067389911664,885.157489004587
788.910306096627,868.644477659881
788.432639014968,856.97119096879
787.303347406149,824.164932815782
797.478486440728,883.895882415907
775.658255692501,832.976601547112
768.276592591493,875.43875956162
793.339624865318,875.249557919993
765.958033010694,835.534418175117
776.28097165114,871.597533364552
787.156510370228,854.979034526584
776.263510930971,868.085307683716
807.458047094269,842.463482833683
775.395055787722,886.55280225722
775.247137585662,859.345472286226
775.04147891869,853.590419137187
763.545504083736,847.886127463977
767.638154732322,855.632086067638
773.763564136796,864.625284554894
293.148006622069,551.176146127695
295.169647181385,554.258073312602
300.996947271261,529.444386309925
292.443858350256,552.329150641484
302.702357539241,553.585066634792
296.413345203692,572.029384522461
301.697626940625,555.688836673133
268.847071800628,542.968081686404
286.599776248278,565.924415972513
283.108479553372,521.094934479164
264.250668042214,535.503963352934
288.773448377155,555.431322514098
283.776712158134,557.770743486068
259.857702546624,546.029725026699
291.510595289471,576.523166400958
288.614694315686,553.421349392607
290.318678512591,547.773316204723
270.489398440056,569.519210879509
308.87603381804,525.261019501919
285.810097569971,548.670975439167
282.344722480806,534.638664917114
815.163191810141,985.929828838857
830.195958803162,979.561216075825
792.534523999444,975.285575600159
779.665858410336,985.391122290524
808.010404335922,987.103969699554
788.953616401318,999.080654664705
833.539175376104,969.896634211474
830.252109819925,993.837226131906
815.978847506644,963.359631843703
795.902352366494,993.523014947962
831.522137085001,991.505091032612
813.109102907463,994.581387214359
778.834568320977,990.172295962957
784.014740756696,990.024987257988
785.521936504607,986.142070236062
684.849558648446,556.103042916682
669.738554948108,583.509138569978
684.194400472129,572.880813569424
689.745249238721,574.20344376102
681.344007622191,562.764300729803
689.19086277012,544.046402814956
677.572741133046,588.873775498242
671.428607719649,555.527416158267
670.821367383712,556.680448858956
701.913549581563,562.587314201253
676.034673803464,564.520625934832
701.731935036543,565.889331997056
648.245696815276,548.816444954571
679.763310408565,556.306378234718
684.048221818841,560.317768430576
668.753540472395,571.727325931677
705.792688197605,566.924968502319
679.86257427621,549.784910985429
703.750945494791,549.91617519866
670.936595170939,562.674151674705
689.450666574216,561.676466579802
668.347592128884,569.995759066013
680.117212135287,558.218219968021
672.465360235934,546.315838380687
690.134200674497,559.930341545683
660.517021127485,533.776443096605
708.183722347983,933.742441406949
691.546681013584,954.067154065809
686.745880153247,946.323922555347
681.570694769194,938.826471948096
648.49474558148,961.281392065262
664.614481949726,924.138571990887
678.809763465033,939.701267453042
664.608312007416,964.661150115332
711.321308715176,966.622238233534
690.070889851738,952.963890684528
688.220402845709,944.126240694484
680.687893497467,942.676420248945
682.100307134897,930.080826390692
692.155189347106,934.945230895657
684.549366681362,954.85569124201
685.019168612832,924.681022653073
735.679695849706,972.465876242246
681.281108612817,952.776357516201
671.25059903808,924.940561036645
692.095630627082,946.182944879339
678.13294261455,918.826914731313
665.442852371841,973.94079409371
685.141527247329,949.55738703204
689.901829284211,957.286125152586
683.835470585355,942.501996065066
45.6309503334477,4.7520060940588
439.579071511822,85.6361860369372
465.304159590665,84.1491277464042
465.99300548151,85.6662104313959
453.417990174672,81.3290638215376
466.405228560844,112.28655319279
447.590201957209,86.7354809552121
443.414490987463,104.879853101447
469.708516745656,78.3371601788301
467.657266676038,77.5994131786089
445.592197644591,107.177008966078
404.834077282758,91.3530310232179
466.668526958829,101.974236402624
458.743817643288,69.7503233538366
444.430462490698,49.1406124897545
462.934102625189,78.438217636169
469.035148756231,104.091119066822
449.419953419997,81.4366328448348
448.165741250188,100.262738880303
464.230874569272,62.2222375073056
466.274563993631,77.0087419221553
457.682539467016,100.437725507295
447.818812498016,78.1527313072048
465.579727013827,100.715475036039
442.275655124249,45.7656311782947
481.057762559678,102.394137050464
834.342536483402,470.436003970803
834.927021436788,478.493346693798
841.838073515144,486.253373347249
825.457549290059,464.642138736608
844.647668804429,493.778557457343
815.900033349387,498.529397393768
842.851191710471,481.904927979238
877.847027534104,492.761206061678
849.311038878123,445.005906030323
853.036697343237,480.268505675173
828.976491636673,467.622129967446
834.081104751626,477.995700058701
842.617736572211,477.331358266397
815.428749896974,453.457768836347
831.730658201934,463.26905831845
851.593689286149,457.233500553817
832.609904829848,465.336305390802
804.620441434417,480.288824901288
857.488497792806,468.318154750842
835.241586653737,486.596936398763
842.690577960757,479.02275200589
829.569049868385,490.768885123459
645.028360198418,282.664959053693
642.187877430046,264.756612191718
658.444141256132,264.623911802966
649.273408583918,272.187667722386
676.032957980158,256.508146242567
667.72634846843,254.257949714165
635.089748252331,296.167287379105
612.505097230831,291.499559810062
643.92265859658,283.995993422096
634.799694615355,309.401364358198
641.713750465148,259.683773357302
650.368942446848,284.649325033632
631.680441403036,275.266974750037
628.505593450409,274.823015859338
638.16620409506,270.491698031471
630.595574479848,262.84209430093
655.880416143243,264.713787422454
625.670734063415,303.845684773331
645.845058141175,278.783380875648
648.16285668101,249.217408480712
618.839880820055,235.889957262034
630.435915994509,260.43322622755
640.972675580417,254.041749713591
653.540729250492,274.54487480922
866.365107897761,1.67024827324229
906.370688599323,10.702473023047
908.206318250071,2.39236449922834
874.411244297268,6.94806139356814
